feature_1,feature_2,feature_3,feature_4,feature_5
-2.363574257916287,-3.964703165929504,-4.876524675797764,-4.689351667173419,-3.6999246125917846
-1.8290159630299863,-4.707616404105922,-3.0808694607936293,-3.6768028920361013,-4.072136062232582
-2.5344234174962508,-2.76155552702405,-3.647871591758241,-3.6191757236357938,-4.140872047321192
-2.188038365821796,-2.17058926695395,-3.3744089267791164,-4.644513588213641,-4.116448673616882
-2.0341699851279094,-3.9762763385004263,-3.3413534733063237,-3.172412662562068,-3.1862436204441726
-2.3596167718885117,-2.899224196040607,-1.630560120676288,-2.7162284820395692,-2.7428533162398336
-1.248461465314492,-1.7055250996749283,-2.0429443946468657,-2.697193443971688,-3.3057320717446395
-1.0169586787167257,-0.7413589229788928,-1.7023471617059267,-0.8501566104905458,-1.9715635716304374
-0.8818266853453778,-1.2424105640138967,-1.4636017916359814,-1.2078854337208471,-1.5101123806851362
-0.7283262970370148,-1.2881282069020417,-0.42873854658914734,-0.1849309043933125,-1.255150083075625
-1.0390697586582691,-0.6445639116172712,-1.024320049175508,-0.7549546906703086,-0.8974033342766514
-0.25977993948168077,0.5636137441109821,0.22821141682198554,0.6574421704225138,0.35803856787769933
0.05936620146637492,-0.3379987692907476,1.2236008170298662,1.2810575927063983,-0.39604167189429806
0.10405034775985234,0.10795306509287195,1.5571467780401755,1.7870141541175482,1.4283829070694056
0.689445459912128,0.663328663333914,0.5128060517714361,0.8500947981723762,1.091415229391559
1.2237734230531285,0.6886158217612109,1.5909512191969575,1.8039529496444269,2.941783655323125
2.1998217803581395,1.7080883990909197,1.0339570176323984,1.7173853594437456,3.856465721245474
1.5591678165596534,2.924445961236079,2.405621587413799,2.8427653397568786,2.1779825219183806
1.793157204164637,2.7061548433624645,2.8554359767239563,3.033097025566275,3.370073921250456
1.7945776734345273,2.3744003027101543,2.0145321211573473,2.6491381272073387,3.0304859102036827
1.0127274249407865,2.5697752991951797,2.52731178576969,3.533472769430596,4.491555274954765
2.0704866839828044,1.9860588590847201,3.07357413473442,2.04624113254346,2.887591694030406
2.195701384474288,3.179124428687151,3.2040221095182377,4.533072701816518,4.458077018313162
3.4486412815356977,3.0164631947892278,2.5293665670839323,3.469371477248647,3.104229978867035
2.1417377044668666,3.0123631195331058,3.8550396926913533,3.8804317900365266,4.312944664266464
2.379420420458693,5.225188742032452,3.695950765023326,3.403405743220372,3.370702283724093
2.1727029968943685,3.190334404630447,3.364086562304349,4.671809049139925,4.703594196154054
1.5391397457556426,2.602071466153482,3.59406379308576,1.922639766172561,3.2716208514350766
2.6020905680721427,2.6083677383211117,3.9377524707561387,3.510231476047748,4.460094282493758
2.28981821020754,3.1472883362093755,3.9678165586838037,3.3434373750973214,2.8099733181735465
2.1710864781064725,2.736053451260857,2.5030580366903505,3.0147037452526817,3.2187374889740488
1.1640561387992865,1.6078530186301325,2.382057371658109,4.210773820802258,3.0980525236890073
2.147993585574353,2.6708514902954836,2.6968434702135107,1.8228093010797868,2.0871430944844196
0.5616313293721924,1.2846463648922293,1.6107989575702955,2.599897316060617,2.83445362460986
1.3636902372137951,2.7575654881694116,1.8130627075319559,2.1486548798280545,2.738706456740866
1.9686940962034134,1.620452975546988,1.6715937983885945,2.130106056599146,1.0466525572091063
0.18072168490599577,0.7954622096478074,0.2704305086670722,0.6554127554994746,1.9664227462100163
0.19850459243239332,1.7055806306434267,1.6162906359980995,0.2929816491028474,1.8843934000322164
0.3440437545272309,0.2877259991237971,0.38040683123239005,0.7937053370793898,-0.47258303017231273
-0.13441429551156553,0.5223102657887568,0.13492150439282224,0.5078990783463879,-1.3076808565048614
-0.8209022201180122,0.1766886208266899,-0.30790729829766494,-1.3783288819306054,-0.18631447517487157
-0.15695925083993528,-0.8666489504280385,-0.39626557206728885,-1.0100758361861457,-1.1004073338224003
-0.8479045002138588,-1.1063454808535205,-1.6812063665551675,-0.7260853989169852,-0.17970810928671166
-0.18271206027859618,-0.10674240974192237,-0.19578964137944377,-0.6137156289012707,-1.5246649823557215
-0.9570008399444372,-1.1568997524250264,-1.2466234814706916,-2.106490297993713,-2.161106915626198
0.22667667985754836,-1.0577485056481222,-0.7797873875658199,-3.1992069388367375,-2.4659677095506947
-0.962782115167198,-1.624619279298937,-0.8293878117309244,-1.3281858617343598,-1.4043536457311379
-0.7260240919606888,-0.5102449471972557,-1.9874835668346127,-2.3308403087103997,-2.909520610860093
-0.12263853357175897,0.06801056342882555,-1.22899251732144,-2.833922800599892,-1.8897582025472062
-1.0798829144467477,-1.5161787708802903,-1.2716642633731496,-3.6420407301872353,-1.4817516641540065
-0.25699867765518186,-0.6363723313448548,-0.32660866577089676,-0.9368573234834382,-2.5285776414331833
0.40428353543000695,-0.030957212511251442,-2.4493295290752037,-1.250463183793442,-2.3117534486635143
-0.9053938289477454,-0.4462328927077888,-0.7993771163332672,-1.017346396538241,-1.2890205458237625
0.16252765315188822,0.2301827983071017,-0.721003781627996,-0.39207472134599974,-0.6670709697709916
0.3938614409101819,-0.7859873575425844,0.0014623220272329263,-0.14355048363935377,-0.40365408897206184
0.8676297245412131,0.5855328880264922,0.47677444049393203,0.7844743818258882,-0.49703413977297717
0.08703899306197915,0.5657038441572011,-0.264936577383714,-0.6644437843924726,0.08684518299929007
0.28670339505984066,1.6164859056156238,0.42951482755901316,0.6688474952621511,0.3904838641927293
1.4583320280322831,1.767125980347974,1.0818545950264624,-0.261211295172691,-0.4739377395577876
1.6015102228523754,2.8783044890658367,1.230009483935074,1.1778205624030265,1.494055059800577
1.835246425172937,2.4062978536771498,2.6253280113756667,1.6929560735595963,2.716170844031338
2.1375749252414846,2.589140736096487,2.536615596199452,2.6360991537772733,1.559689089240505
1.8721084330940023,2.859672751013538,1.1699505458151567,2.999535711170804,2.139153474072731
2.5655567609211913,2.9108245389684835,3.0300061193990064,3.6587200613861524,2.6882046587281625
2.819065281557225,3.45798956751633,2.982628335258192,3.5937359315216564,4.23025151847057
2.5206835888092667,3.5446570514034925,2.891544171998729,5.366369276584646,4.527821137700405
3.9949957230731012,4.080327619124207,3.516741415238135,3.991492232766284,4.348636983097814
3.459180155444783,4.801235239181373,4.54748153944037,3.7723256600513384,4.58191242667831
2.7600077417396034,4.1146126540009025,5.605047988310822,4.912794837793575,5.073982344886148
3.788297172469787,5.252212642449184,5.343311662310075,4.685297869469985,4.006502653200817
3.046156585109707,5.224162808814139,4.680478741558123,6.593035653296257,5.660733584489543
3.96824054855621,4.792386924649839,5.716178988660185,5.4320116682706425,6.174903542063582
4.162007560960195,3.480600878557835,5.176633080015654,5.072421732875308,5.289038375894425
3.1467724206793806,4.566260239518397,4.884022611748772,5.424541821699773,4.725860638548609
3.979681598537839,5.61181156342944,4.1532937177774265,5.973561065028224,6.732801620433049
3.6123260059976454,4.485174730856664,4.02028612310956,5.211961476117077,5.196205926937471
3.693049567033786,4.067125312947364,5.01324388035305,4.533376891620037,6.432521595152372
4.076199917738846,4.064981383173059,4.830400662895776,5.809687094712273,5.108018950158163
2.8226062697509167,4.634391745857601,4.345134786462847,4.249269695680958,4.667287157049871
2.360079603293059,4.364742202389052,3.915324101824978,4.52187906971649,5.203667019872481
2.0608132897721854,3.308496781425385,3.5035544928411486,4.495781090445936,3.5117804154007057
1.8464330854706803,2.8297199872792094,4.066931213353037,2.575901551237706,3.98009516865918
1.948165428015077,2.4387139996320704,2.28742758908657,3.497614092345489,3.2652908672885967
1.876988993301526,1.7812532305204851,3.0774175513035593,2.325380082217584,1.6677816627220077
1.5556681813935753,2.8967546663916464,1.5606580243628814,2.6579367471477324,2.7289469699421502
1.5370579078164424,1.4937575805165009,1.1753228246304541,1.3743809628237122,1.5746482723245625
0.8354297019953987,1.9275250487666147,0.7428013452806804,1.6348019895812902,1.3662270076417644
1.2645643506875675,1.7765144676758051,0.5668352074617073,1.4318135165834533,-0.13349724077542774
0.12176980274861154,0.9739015056145925,1.2577499724183716,0.7971825096141324,1.53893260034396
1.3418197530846059,0.02422241080622023,0.6250845787690726,0.016668876798316273,0.627015586455435
0.03726316929755863,-0.13454506453372064,0.3685391133992651,-0.40126227713922136,0.16826516538570213
-0.9429155080587422,-0.2588676512513841,-0.4613230066706951,-1.1027918722710102,-1.2582244137649268
-1.266820059319079,-1.3650618236599243,-1.7296011082850573,-0.10813234951492058,-2.6535042791190766
-0.6825967298210547,-1.1877895021113773,-1.518925801810575,-1.9953402841467909,-0.5255464001732484
-1.2009807207800094,-2.2862579400948375,-2.303868770773815,-2.7876947355555126,-1.8384201247522203
-0.8685790688426798,-0.9518168317340618,-1.1329355452044738,-1.7728137303191973,-3.047069900558318
-1.0946120037705533,-2.1249809762886858,-3.0910142469080455,-3.0736296608104143,-2.587443856518763
-1.4415011447484678,-1.7331258670557101,-1.510619661732656,-2.8968184314731658,-1.8323593307652275
-1.8699174932435143,-1.7942970530912055,-1.8986448992328682,-3.837771119995391,-3.085549510116687
-2.212828993550275,-2.199471480330491,-1.2160070606171336,-2.7301367358605706,-2.10632037373719
-1.655370508623819,-1.8306179930109923,-2.53663671061343,-2.5361051776699814,-2.46618962466324
-0.9493081813847297,-2.4508403561462395,-1.9065298636821204,-2.029161278929059,-3.5431637040552872
-1.1858828211397046,-1.4439258021533232,-0.7403209291105084,-1.836367057482736,-3.059808200318854
-1.8030434503154205,-2.3215987646027254,-2.5186980241478523,-1.7586796449578008,-1.5840201307109791
-0.9548691310362895,-1.4244772563574717,-2.5891846527357063,-1.6779075698172186,-3.8782448450908333
-0.6867343246596143,-0.4290257437239041,-2.854139951424112,-1.9892215421771122,-1.8121384675760726
-1.1388550987622978,-1.5853313937973843,-0.8001664308355735,-1.297365557562673,-2.4089286739109657
-0.42044667539528796,-1.1030854124041225,-1.8098993820194094,-0.6073690664402689,-1.5356479634227242
-0.2549317297066581,-0.34424025901641836,-0.985420854372575,-0.4455726618276722,-0.8872076496007989
-0.6322753612715275,-0.06290064754415882,-0.07882074912634723,-0.832934320107211,-0.3927576473680941
0.34750929254107843,0.33694417228246315,0.28037190521409194,-0.6164889719692419,-0.14379296575192638
0.680692467091889,0.5581975552716913,0.7937510044833529,-0.3271483282055912,-0.3034724942079109
1.1719017565804468,1.188276435355632,1.0739347099411127,1.4612151080599056,2.467970149741222
1.3819129219494948,1.7991942852623009,2.0490701227551225,1.8577424460230647,2.5826497448903827
0.3816584085815371,1.8008780066429513,1.162414446319599,2.2282021742559035,1.3090680539908652
0.8043691913898776,1.7306764779279278,1.7578681139226875,2.330911908152655,3.6401365712102094
1.7175901487572516,2.140083850618651,1.9279368044428442,3.310099265567737,2.6313004330177585
1.8847386540363478,3.1274554491804416,3.071891607057919,2.4806209382495155,3.2710062783216998
2.0314386746035122,2.4447802143897484,3.413252937318121,3.6588315734355237,3.636800434482966
3.8223354968950085,2.1662834127881774,3.5867079430698414,3.5150038996772555,3.141864714478639
2.2775582879368903,3.4606503063382266,3.936065903559249,3.3712948265212654,4.779304358181389
2.628672968183285,3.3977563792180216,2.516701095965635,4.29117289746352,4.22901277832387
2.5783133190496024,1.848888332784099,4.658395314950653,4.326225663738624,3.816221526636914
2.4385682755381097,3.6264231088942913,4.563876028920697,3.8765152105624914,3.522478492949386
1.9379181824327512,2.829762604382913,3.601885115315134,4.311341292143947,3.7884892190301906
2.429308849599436,2.979768269583321,4.703164222956476,4.138857103422195,3.056480132945581
1.5902272420199068,2.9786332873023897,2.3076523089387293,5.323733583661759,4.230713926706148
1.759009338196714,2.9358665310152716,2.9064410620645944,4.73277595990188,3.180931500755242
1.5113410723001335,2.8302048942608433,2.6242615080236593,3.54290214867803,4.000912066605091
1.6496650183297061,2.0872830589191853,3.3031151274696122,3.1244391579992445,4.749111284682527
2.601515400288642,2.349315202324334,2.002200290839975,3.3946724738035035,4.024640761342651
0.32975100667994584,1.7622034047006456,2.637407548048203,3.031027652562352,2.7648054000920332
1.412722885956661,2.378559105543556,2.841040898263597,2.053783757922817,2.515698945407979
0.05996171573619091,1.400063804662569,2.004835883032388,1.7493253096838002,3.4770070721759847
0.42128150177559426,0.6362283505742865,1.6803764530132876,1.6659294433931564,1.9165331912642722
0.9906527885445987,1.103882575549234,0.3583254406616232,-0.885869252736525,0.9112161885372622
0.269108160314622,0.08365389615551355,-0.05011154439870022,0.9232152012203572,-0.20114093952479473
-0.5053997387022023,0.7631215219104801,1.0904512581652606,-0.2124754315207365,-0.004491888723107129
-0.5181748022001083,0.08385972749561321,0.2554670328209559,0.7446057017959806,0.5435370720064401
-0.001561947350513071,0.4543478860893647,-0.26318086231011484,-0.1926689764989546,-1.1019490893113852
-0.8707538204435185,-0.8714862860079964,-0.9062724147127904,-1.4644277688118736,-0.42857506728351336
-0.541695796816357,-0.9521879048788721,-1.9484454320500915,-1.090311424087751,-1.400907055803012
-0.7487077429524402,-1.1730990422462662,-1.9348478998586291,-2.112449442520642,-1.858438472869651
-1.193489256370428,-1.3443102102989632,-0.3012210180027165,-1.5865984163524987,-3.5257119825982164
0.13566162513067392,-0.8833790871803004,-2.381362256468763,-1.8149221751610334,-2.374989798212304
-0.6586198047297207,-2.3972790879928585,-1.6145488073515262,-0.9673963427278053,-1.4717289713203552
-1.996741017971229,-1.7069793163303906,-1.0126825642727408,-2.7645998122745388,-2.7065591608740145
-0.8680033859104519,-1.9363273693658791,-2.8138064260608795,-1.9941477563020493,-1.9755580994957471
-1.2372940139776858,-1.1760875492889893,-1.6943355674031493,-2.6774706315714125,-3.038280771518578
-0.3936003520524934,-0.3326979730748435,-1.2246004932962986,-1.7879392173312887,-1.9390213440209239
-1.0983734018066627,-1.3209596102382586,-1.4278623107507205,-1.4437813453022703,-2.4177656733731814
-0.611779807672261,-0.949449208176846,0.6986097188032355,-1.1518351748631215,-2.4846847020867244
-0.12581488677685299,-0.8444291499932929,-2.1260305504584007,-1.3310267277996726,-0.579206074078022
0.2570281979721046,0.11616100856229838,-0.15242447655082597,-0.18713025383198678,-0.5251024079296287
-0.5496471922002181,-0.6466718011450052,-0.6052770213778029,0.007359898686327471,-1.369778232301167
0.13064516079299687,0.37302098544458817,0.5297237878548734,-0.33240141082302405,0.05786374649773527
0.32567631081603715,0.8197217506339458,0.4041482081068808,0.12700996594620842,0.48197832004531926
0.5161195099072714,1.0624524803892872,0.3245427285421977,0.010338205553710705,0.812166617416427
2.0158145231635993,1.260918009379651,1.3681174116537995,0.4675357123636402,-0.3113574384597193
1.6326552681018252,2.083269539808222,0.5295471325046923,1.4341876416029533,1.9286661462213621
1.099558022832467,0.8179665957994879,2.4102239031567194,2.7679920288523663,1.3514714396610663
2.4874509142704264,2.883536251527545,2.8171724915037397,1.9979664585668027,2.177849898262876
3.3827317150368015,2.3062502599555645,2.979181421047038,2.934787630310889,5.056451900950027
3.1216293110527737,2.3806495488612223,4.177059925435644,3.2936700805223147,3.559560733147731
2.116187747330927,4.2280565729965245,3.900725509298052,3.5906440158896693,3.7106948803434228
2.8872759780909103,4.896524651266797,4.082702818235973,4.79963436912737,2.8743105521008045
3.995968818908989,4.014093617126819,4.286930677532047,3.8364756227102577,5.781824269473404
3.2182518757408807,5.069824293806901,4.828659327476359,5.951929851457655,4.500225713193419
3.9772218796770935,5.961180418608338,5.912230153724236,4.9698405713931635,4.685145881719029
4.297094876874314,5.729101538769614,6.553816734558259,6.21954844318678,5.985990901901361
3.5700321844343255,6.266894254312726,5.955484842082564,5.396416715130512,7.068936961959378
4.0951780866473095,5.96523640652448,6.157266992049928,6.9548230459840354,7.104061523078017
2.5624234261589036,5.440347871146711,5.809941983945194,6.840844398578927,6.270666326752805
3.6950968456267113,4.698353415840428,6.98769673560331,6.734973671000134,7.08390410501953
4.071304681404144,4.970375475644952,6.5077313309958615,5.712374990618502,6.387148328336741
3.5305102348453867,4.931401005773606,6.993149819821561,6.809684430792613,6.801674524550343
4.894881453602308,6.616362255130708,5.287347706920484,5.628838344205423,6.33283023796344
3.2567659689950452,5.043856816255886,5.443660789625902,6.2342983421033935,7.131298052848871
3.6157452617566284,5.466425919750342,6.148406404825798,6.374384337301413,6.5791690334062585
3.7381488538648147,5.030116961843004,5.727812630934924,6.054708002006912,6.196818831798592
4.206207149118006,4.651832479075281,5.111211798898461,5.512632490059454,5.37447071732708
2.559260625978105,5.367347392699253,4.335316061318644,4.471210104703662,5.758611559183263
3.63257200100037,3.9843487175191816,5.003291579629294,5.045846467950169,4.696216332857947
2.815677111810828,3.6758495464722114,4.834399370632683,4.09518323519213,3.3564902626019877
2.0689338383090803,3.207478732668073,3.1379839000882397,2.4516038708785644,3.6566518125557774
2.5333405303691365,2.3630239960320174,4.102398238687773,4.0874513428010095,3.35819045413479
2.1418776363014715,2.2444249023189826,3.5424505584519794,2.721601503454197,3.086459847581346
1.4837489965282054,2.417736552818914,2.361836926220277,3.4789118088345212,2.4586119053466855
1.5656555764625504,1.8087639633779977,1.9949654460978743,1.4962509502688368,0.9870453351541094
1.0942021165865246,1.2013409487736,2.0449922909893328,-0.518880864508848,1.7710071308889543
1.1125725556737418,0.5825173762818134,0.7423840805366407,1.3271523007451682,0.9060340974261125
1.1720948706307566,0.9363524481379453,0.8449913949758366,1.0823546447229264,0.06653299319965456
1.4386382371210509,-0.05083827818420833,-0.876332421267898,-0.8385225093877902,0.8771109075694092
-0.14650347741876624,1.0265691704253452,0.8481947081621597,-0.5566060426893501,0.6483795623231786
1.3902816148543902,0.5751441627547009,-1.0794906894378167,1.17509443449828,-1.2459558360446377
-0.7743344224124739,-0.8765326007127885,0.9464567052733328,-0.4403921397932183,-1.327123596613183
0.031898333129333836,0.1182050861987482,-0.390948499960873,-0.4507488511214866,-1.2142410327812982
0.3372527217935899,-0.840256800395906,-0.8215949891185303,-0.8079914651020821,-0.5493108307849087
0.14871631921174785,-0.04153659480962175,-0.8027033540932529,-2.1723784313681906,-0.052320037448624096
-0.30807078775324814,0.6125667417612153,-0.8798929768082475,-1.0412747617357676,-1.3762189858963796
-0.07617415776894407,-1.1790542983909729,0.4261221895375671,-1.0462009127813436,-1.6736731703443821
-0.16532369251149112,-0.15618495845454708,-1.644148077529912,-1.0673264947917211,-0.037277225783829304
-0.1328710521233698,-0.142383742228551,0.187734701114454,-0.36467791092400337,-0.5712375849749671
0.6928077945224185,0.4120419547783385,0.07275589608081434,-0.5802774772610327,-0.4492451111763766
0.5760698457251006,0.31950849178806073,-0.6802668903367861,-0.11004482778276391,-1.1672845881091696
0.2014409810831505,0.20906879144920684,-0.23985145701185479,-0.6511400411220012,0.316577411372179
1.1658878126982462,0.6046037278131026,1.6001253663041441,0.5015516135876201,-0.4026227567876726
1.0525777415075714,0.4385350757129436,0.22832253365969166,-0.6891520323119127,-0.4222720751792013
1.4993986098267187,1.9785281352169115,0.4703189919355335,0.07224375737666089,0.7766541898307053
1.6093904718264231,1.593863975999019,2.0521116908224624,1.7589197202562306,0.5649483184072095
1.0855024945389613,2.995474460112167,2.296690166336619,1.9706588744686389,1.366553341143467
1.4253334290368938,2.183084447172701,1.677241404188119,2.368370881346305,1.3372399373945527
2.2806792521543895,1.8990691613827217,3.0476691433272394,1.857027027090036,3.393440267376839
2.406257151647462,1.779140110144091,2.3065676997770703,2.3931352640670616,3.933007603253516
2.273461328036301,2.0852145149933294,3.73177658502557,3.3539037908285425,1.913182246324447
2.5107679129409197,2.4357927912923945,3.888841219582929,2.5060020311404148,4.387310037131818
3.2412703451516407,3.58684639457287,3.858106852745063,3.7079535675947026,3.6630407570237926
2.4362075595701747,3.9406271161747055,4.03093717917977,4.849474516261439,4.786095641329668
3.111737364236282,3.134184674764033,5.357495034313451,5.503178567317626,4.6757413338029865
2.8177268989651276,4.3501614062725675,4.517232837422575,4.480086311140678,5.226627836827512
